"idquina";"quiconc";"quidata";"quilocal";"quipremioest";"quipr05";"quipr04";"quipr03";"quipr02";"quigan05";"quigan04";"quigan03";"quigan02";"quid01";"quid02";"quid03";"quid04";"quid05";"quicidadesgan"
3756;3756;"2015-04-06 00:00:00";"";"1.277.495,87";"0";"5.398,20";"109,17";"0";"0";"91";"6428";"0";2;27;54;56;63;""
3757;3757;"2015-04-07 00:00:00";"";"2.097.914,21";"0";"10.280,93";"161,58";"0";"0";"57";"5181";"0";27;30;48;57;67;""
3758;3758;"2015-04-08 00:00:00";"";"3.034.376,02";"0";"9.836,78";"167,29";"0";"0";"68";"5712";"0";8;27;28;60;71;""
3759;3759;"2015-04-09 00:00:00";"";"4.075.887,18";"0";"3.719,69";"93,05";"0";"0";"200";"11421";"0";3;23;34;45;53;""
3760;3760;"2015-04-10 00:00:00";"";"5.253.640,01";"0";"6.471,17";"147,83";"0";"0";"130";"8129";"0";9;38;69;71;73;""
3761;3761;"2015-04-11 00:00:00";"";"0";"6.431.487,21";"4.124,12";"110,33";"0";"1";"204";"10893";"0";6;9;29;46;48;""
3762;3762;"2015-04-13 00:00:00";"";"581.981,17";"0";"4.833,73";"123,43";"0";"0";"86";"4811";"0";26;48;56;63;69;""
3763;3763;"2015-04-14 00:00:00";"";"1.297.967,05";"0";"6.473,65";"103,64";"0";"0";"79";"7049";"0";4;8;23;60;71;""
3764;3764;"2015-04-15 00:00:00";"";"2.118.846,22";"0";"6.514,92";"132,95";"0";"0";"90";"6300";"0";4;33;50;54;80;""
3765;3765;"2015-04-16 00:00:00";"";"0";"3.020.122,56";"9.608,49";"172,7";"0";"1";"67";"5325";"0";11;38;39;58;68;""
3766;3766;"2015-04-17 00:00:00";"";"0";"304.228,03";"2.287,43";"70,45";"0";"2";"190";"8812";"0";2;8;27;33;55;""
3767;3767;"2015-04-18 00:00:00";"";"603.135,66";"0";"5.594,95";"114,99";"0";"0";"77";"5352";"0";17;21;28;34;63;""
3768;3768;"2015-04-20 00:00:00";"";"1.303.531,73";"0";"7.580,05";"121,11";"0";"0";"66";"5901";"0";15;16;28;55;67;""
3769;3769;"2015-04-22 00:00:00";"";"0";"2.132.942,45";"5.751,81";"142,5";"0";"1";"103";"5939";"0";36;52;58;67;76;""
3770;3770;"2015-04-23 00:00:00";"";"546.143,11";"0";"3.120,82";"84,09";"0";"0";"125";"6627";"0";6;13;15;22;32;""
3771;3771;"2015-04-24 00:00:00";"";"1.270.336,14";"0";"6.717,93";"131,16";"0";"0";"77";"5634";"0";12;16;30;55;68;""
3772;3772;"2015-04-25 00:00:00";"";"0";"679.131,73";"2.479,18";"71,83";"0";"3";"221";"10896";"0";4;7;16;19;62;""
3773;3773;"2015-04-27 00:00:00";"";"0";"574.925,29";"17.854,82";"209,52";"0";"1";"23";"2800";"0";31;50;59;70;74;""
3774;3774;"2015-04-28 00:00:00";"";"563.432,47";"0";"8.213,30";"131,95";"0";"0";"49";"4357";"0";1;20;56;71;79;""
3775;3775;"2015-04-29 00:00:00";"";"1.265.022,84";"0";"2.831,28";"82,49";"0";"0";"177";"8678";"0";14;29;44;45;47;""
3776;3776;"2015-04-30 00:00:00";"";"2.068.158,29";"0";"7.548,27";"156,57";"0";"0";"76";"5234";"0";42;61;64;67;79;""
3777;3777;"2015-05-02 00:00:00";"";"0";"2.902.069,24";"2.545,52";"68,29";"0";"1";"234";"12460";"0";5;18;19;31;45;""
3778;3778;"2015-05-04 00:00:00";"";"585.200,40";"0";"7.084,75";"120,73";"0";"0";"59";"4946";"0";2;5;32;49;60;""
3779;3779;"2015-05-05 00:00:00";"";"1.283.347,01";"0";"8.311,27";"161,17";"0";"0";"60";"4420";"0";21;30;31;43;54;""
3780;3780;"2015-05-06 00:00:00";"";"0";"705.577,11";"3.840,48";"86,29";"0";"3";"155";"9854";"0";1;7;15;22;71;""
3781;3781;"2015-05-07 00:00:00";"";"597.077,68";"0";"5.538,75";"112,38";"0";"0";"77";"5421";"0";45;47;49;74;80;""
3782;3782;"2015-05-08 00:00:00";"";"1.339.117,65";"0";"4.274,42";"99,51";"0";"0";"124";"7609";"0";6;20;24;42;57;""
3783;3783;"2015-05-09 00:00:00";"";"2.163.052,13";"0";"8.654,78";"144,06";"0";"0";"68";"5836";"0";13;39;40;50;66;""
3784;3784;"2015-05-11 00:00:00";"";"0";"3.003.203,64";"12.502,26";"176,47";"0";"1";"48";"4858";"0";6;27;61;70;72;""
3785;3785;"2015-05-12 00:00:00";"";"585.415,87";"0";"5.360,95";"138,24";"0";"0";"78";"4321";"0";23;29;49;76;79;""
3786;3786;"2015-05-13 00:00:00";"";"0";"1.313.397,89";"5.652,04";"124,09";"0";"1";"92";"5986";"0";5;7;59;60;73;""
3787;3787;"2015-05-14 00:00:00";"";"0";"585.165,89";"6.146,70";"110,84";"0";"1";"68";"5387";"0";17;35;55;69;75;""
3788;3788;"2015-05-15 00:00:00";"";"597.236,11";"0";"8.887,44";"157,55";"0";"0";"48";"3868";"0";8;26;31;41;78;""
3789;3789;"2015-05-16 00:00:00";"";"1.290.395,12";"0";"6.037,97";"100,14";"0";"0";"82";"7063";"0";21;23;29;49;77;""
3790;3790;"2015-05-18 00:00:00";"";"2.042.380,84";"0";"6.173,94";"119,65";"0";"0";"87";"6413";"0";2;8;23;69;75;""
3791;3791;"2015-05-19 00:00:00";"";"2.859.001,46";"0";"9.258,74";"160,92";"0";"0";"63";"5178";"0";17;26;37;66;79;""
3792;3792;"2015-05-20 00:00:00";"";"3.806.077,24";"0";"6.974,05";"136,36";"0";"0";"97";"7087";"0";4;30;40;54;57;""
3793;3793;"2015-05-21 00:00:00";"";"4.870.176,82";"0";"5.468,14";"117,61";"0";"0";"139";"9232";"0";2;5;46;48;65;""
3794;3794;"2015-05-22 00:00:00";"";"0";"6.118.632,14";"4.371,34";"100,47";"0";"1";"204";"12679";"0";2;11;20;27;51;""
3795;3795;"2015-05-23 00:00:00";"";"566.190,22";"0";"7.221,81";"139,65";"0";"0";"56";"4137";"0";5;49;51;65;76;""
3796;3796;"2015-05-25 00:00:00";"";"1.366.381,99";"0";"10.206,53";"244,54";"0";"0";"56";"3339";"0";16;25;66;69;78;""
3797;3797;"2015-05-26 00:00:00";"";"2.186.551,79";"0";"8.876,30";"163,04";"0";"0";"66";"5133";"0";3;25;33;35;76;""
3798;3798;"2015-05-27 00:00:00";"";"3.098.500,65";"0";"11.632,00";"203,71";"0";"0";"56";"4568";"0";14;27;30;31;68;""
3799;3799;"2015-05-28 00:00:00";"";"4.037.582,87";"0";"13.689,25";"244,45";"0";"0";"49";"3920";"0";30;36;43;63;72;""
3800;3800;"2015-05-29 00:00:00";"";"5.128.901,49";"0";"10.979,06";"227,96";"0";"0";"71";"4885";"0";17;40;55;59;68;""
3801;3801;"2015-05-30 00:00:00";"";"6.252.519,93";"0";"9.787,62";"226,54";"0";"0";"82";"5061";"0";9;47;62;64;76;""
3802;3802;"2015-06-01 00:00:00";"";"0";"7.510.104,91";"11.819,41";"260,45";"0";"1";"76";"4927";"0";8;40;57;62;73;""
3803;3803;"2015-06-02 00:00:00";"";"624.088,53";"0";"5.370,82";"143,94";"0";"0";"83";"4424";"0";15;32;36;38;53;""
3804;3804;"2015-06-03 00:00:00";"";"1.430.235,81";"0";"13.709,99";"186,91";"0";"0";"42";"4401";"0";2;38;45;47;72;""
3805;3805;"2015-06-05 00:00:00";"";"2.323.388,20";"0";"9.521,88";"175,26";"0";"0";"67";"5200";"0";5;17;50;72;75;""
3806;3806;"2015-06-06 00:00:00";"";"3.240.007,53";"0";"7.116,61";"152,06";"0";"0";"92";"6151";"0";13;18;29;51;52;""
3807;3807;"2015-06-08 00:00:00";"";"0";"4.234.763,66";"7.808,13";"164,78";"0";"1";"91";"6160";"0";6;18;28;49;53;""
3808;3808;"2015-06-09 00:00:00";"";"0";"610.494,27";"10.635,79";"215,1";"0";"1";"41";"2896";"0";6;27;47;68;78;""
3809;3809;"2015-06-10 00:00:00";"";"658.437,00";"0";"18.812,48";"270,26";"0";"0";"25";"2486";"0";30;33;61;66;67;""
3810;3810;"2015-06-11 00:00:00";"";"1.392.938,85";"0";"8.744,07";"197,96";"0";"0";"60";"3786";"0";9;39;44;65;67;""
3811;3811;"2015-06-12 00:00:00";"";"2.215.307,49";"0";"8.767,26";"201,57";"0";"0";"67";"4163";"0";1;16;30;73;80;""
3812;3812;"2015-06-13 00:00:00";"";"3.053.060,71";"0";"13.008,59";"261,74";"0";"0";"46";"3266";"0";32;43;64;65;71;""
3813;3813;"2015-06-15 00:00:00";"";"103.375.866,98";"0";"5.457,81";"117,78";"0";"0";"119";"7877";"0";2;4;11;28;35;""
3814;3814;"2015-06-24 00:00:00";"";"0";"14.406.883,11";"6.133,01";"146,6";"0";"9";"2143";"128072";"0";1;15;22;23;47;""
3815;3815;"2015-06-25 00:00:00";"";"530.812,24";"0";"6.319,19";"150,79";"0";"0";"60";"3592";"0";34;36;52;56;63;""
3816;3816;"2015-06-26 00:00:00";"";"1.208.453,92";"0";"11.805,60";"181,39";"0";"0";"41";"3812";"0";19;42;67;72;77;""
3817;3817;"2015-06-27 00:00:00";"";"1.957.608,33";"0";"12.444,43";"196,46";"0";"0";"43";"3891";"0";25;45;59;68;75;""
3818;3818;"2015-06-29 00:00:00";"";"2.738.026,90";"0";"7.239,50";"169,97";"0";"0";"77";"4685";"0";11;15;32;39;51;""
3819;3819;"2015-06-30 00:00:00";"";"3.601.374,45";"0";"18.687,18";"308,35";"0";"0";"33";"2857";"0";20;37;39;61;72;""
3820;3820;"2015-07-01 00:00:00";"";"4.657.924,15";"0";"19.350,73";"283,78";"0";"0";"39";"3799";"0";42;53;61;73;80;""
3821;3821;"2015-07-02 00:00:00";"";"5.711.010,13";"0";"5.530,91";"125,76";"0";"0";"136";"8544";"0";11;15;16;24;44;""
3822;3822;"2015-07-03 00:00:00";"";"0";"6.887.969,69";"13.781,73";"227,5";"0";"1";"61";"5279";"0";32;48;59;65;71;""
3823;3823;"2015-07-04 00:00:00";"";"661.972,50";"0";"7.880,63";"188,31";"0";"0";"60";"3587";"0";5;43;55;62;76;""
3824;3824;"2015-07-06 00:00:00";"";"0";"1.404.345,01";"5.410,88";"129,46";"0";"1";"98";"5851";"0";2;11;17;29;67;""
3825;3825;"2015-07-07 00:00:00";"";"604.166,13";"0";"17.981,14";"232,55";"0";"0";"24";"2651";"0";7;16;40;60;67;""
3826;3826;"2015-07-08 00:00:00";"";"1.396.268,95";"0";"9.926,10";"170,34";"0";"0";"57";"4745";"0";6;34;37;45;75;""
3827;3827;"2015-07-09 00:00:00";"";"2.020.102,10";"0";"15.914,11";"217,1";"0";"0";"28";"2932";"0";17;31;54;73;80;""
3828;3828;"2015-07-10 00:00:00";"";"2.884.655,16";"0";"9.500,59";"206,6";"0";"0";"65";"4270";"0";27;50;57;70;72;""
3829;3829;"2015-07-11 00:00:00";"";"3.817.260,47";"0";"13.878,06";"186,01";"0";"0";"48";"5116";"0";10;15;37;46;60;""
3830;3830;"2015-07-13 00:00:00";"";"4.788.907,06";"0";"9.507,31";"185,94";"0";"0";"73";"5332";"0";1;12;43;58;80;""
3831;3831;"2015-07-14 00:00:00";"";"5.825.240,59";"0";"12.546,41";"219,66";"0";"0";"59";"4814";"0";48;56;57;58;64;""
3832;3832;"2015-07-15 00:00:00";"";"0";"7.043.398,37";"10.117,59";"201,39";"0";"1";"86";"6172";"0";17;36;37;64;66;""
3833;3833;"2015-07-16 00:00:00";"";"612.656,00";"0";"8.415,61";"168,73";"0";"0";"52";"3705";"0";2;8;36;46;65;""
3834;3834;"2015-07-17 00:00:00";"";"1.364.010,06";"0";"8.944,70";"150,95";"0";"0";"60";"5079";"0";11;19;38;40;58;""
3835;3835;"2015-07-18 00:00:00";"";"2.165.483,69";"0";"11.926,70";"261,95";"0";"0";"48";"3122";"0";43;52;53;72;80;""
3836;3836;"2015-07-20 00:00:00";"";"3.023.582,12";"0";"8.512,88";"166,3";"0";"0";"72";"5265";"0";2;10;26;41;47;""
3837;3837;"2015-07-21 00:00:00";"";"3.964.596,90";"0";"10.184,14";"217,98";"0";"0";"66";"4405";"0";5;31;47;72;78;""
3838;3838;"2015-07-22 00:00:00";"";"5.008.593,55";"0";"13.558,40";"235,63";"0";"0";"55";"4521";"0";11;20;50;58;74;""
3839;3839;"2015-07-23 00:00:00";"";"6.096.508,14";"0";"19.427,05";"257,98";"0";"0";"40";"4303";"0";4;40;51;59;62;""
3840;3840;"2015-07-24 00:00:00";"";"7.306.420,27";"0";"10.049,11";"194,79";"0";"0";"86";"6338";"0";21;22;34;49;77;""
3841;3841;"2015-07-25 00:00:00";"";"8.462.686,99";"0";"9.950,66";"200,55";"0";"0";"83";"5883";"0";6;8;34;53;61;""
3842;3842;"2015-07-27 00:00:00";"";"0";"9.819.361,49";"5.837,67";"135,69";"0";"1";"166";"10202";"0";3;13;35;57;77;""
3843;3843;"2015-07-28 00:00:00";"";"567.201,88";"0";"10.661,69";"195,4";"0";"0";"38";"2962";"0";11;34;40;43;52;""
3844;3844;"2015-07-29 00:00:00";"";"1.284.780,24";"0";"11.390,13";"196,67";"0";"0";"45";"3723";"0";4;9;52;66;80;""
3845;3845;"2015-07-30 00:00:00";"";"2.043.922,89";"0";"4.595,29";"97,26";"0";"0";"118";"7964";"0";1;10;12;15;72;""
3846;3846;"2015-07-31 00:00:00";"";"2.926.282,38";"0";"4.119,33";"95,81";"0";"0";"153";"9397";"0";6;10;19;23;33;""
3847;3847;"2015-08-01 00:00:00";"";"3.885.576,52";"0";"16.712,44";"233";"0";"0";"41";"4201";"0";10;50;57;67;70;""
3848;3848;"2015-08-03 00:00:00";"";"4.905.911,18";"0";"12.352,72";"250,21";"0";"0";"59";"4161";"0";29;44;52;70;76;""
3849;3849;"2015-08-04 00:00:00";"";"6.015.618,56";"0";"11.009,00";"230,1";"0";"0";"72";"4921";"0";35;57;60;66;73;""
3850;3850;"2015-08-05 00:00:00";"";"7.275.271,29";"0";"7.892,56";"177,38";"0";"0";"114";"7246";"0";15;21;23;40;43;""
3851;3851;"2015-08-06 00:00:00";"";"8.551.192,13";"0";"7.789,51";"146,55";"0";"0";"117";"8884";"0";16;27;33;45;75;""
3852;3852;"2015-08-07 00:00:00";"";"0";"10.110.248,16";"12.373,46";"209,68";"0";"1";"90";"7587";"0";9;34;38;48;51;""
3853;3853;"2015-08-08 00:00:00";"";"0";"685.059,34";"5.436,98";"134,5";"0";"1";"90";"5197";"0";10;34;40;47;52;""
3854;3854;"2015-08-10 00:00:00";"";"566.159,49";"0";"6.854,23";"159,32";"0";"0";"59";"3626";"0";3;32;55;79;80;""
3855;3855;"2015-08-11 00:00:00";"";"1.305.757,32";"0";"9.433,65";"190,86";"0";"0";"56";"3954";"0";12;17;65;77;79;""
3856;3856;"2015-08-12 00:00:00";"";"0";"2.170.307,31";"6.301,38";"164,31";"0";"1";"98";"5369";"0";6;24;38;54;72;""
3857;3857;"2015-08-13 00:00:00";"";"618.779,07";"0";"3.981,85";"109,22";"0";"0";"111";"5781";"0";8;16;18;22;34;""
3858;3858;"2015-08-14 00:00:00";"";"1.368.856,54";"0";"12.459,76";"219,49";"0";"0";"43";"3487";"0";17;26;28;50;72;""
3859;3859;"2015-08-15 00:00:00";"";"2.130.593,22";"0";"10.668,59";"176,57";"0";"0";"51";"4402";"0";7;29;38;57;76;""
3860;3860;"2015-08-17 00:00:00";"";"0";"1.489.431,08";"7.573,83";"151,24";"0";"2";"80";"5723";"0";7;13;38;56;70;""
3861;3861;"2015-08-18 00:00:00";"";"575.271,31";"0";"14.169,24";"260,66";"0";"0";"29";"2252";"0";8;29;51;61;79;""
3862;3862;"2015-08-19 00:00:00";"";"1.308.267,13";"0";"14.150,50";"260,61";"0";"0";"37";"2870";"0";1;32;56;70;77;""
3863;3863;"2015-08-20 00:00:00";"";"2.099.870,93";"0";"12.850,71";"223,01";"0";"0";"44";"3622";"0";2;42;59;62;67;""
3864;3864;"2015-08-21 00:00:00";"";"2.949.639,91";"0";"10.648,73";"197,92";"0";"0";"57";"4381";"0";11;21;31;43;62;""
3865;3865;"2015-08-22 00:00:00";"";"3.820.975,68";"0";"17.288,41";"265,88";"0";"0";"36";"3344";"0";32;61;65;70;80;""
3866;3866;"2015-08-24 00:00:00";"";"0";"4.758.814,37";"6.319,67";"123,67";"0";"1";"106";"7738";"0";4;8;16;43;80;""
3867;3867;"2015-08-25 00:00:00";"";"540.210,66";"0";"16.077,70";"209,75";"0";"0";"24";"2628";"0";3;21;35;55;70;""
3868;3868;"2015-08-26 00:00:00";"";"1.231.323,11";"0";"9.141,70";"177,68";"0";"0";"54";"3969";"0";10;14;31;46;74;""
3869;3869;"2015-08-27 00:00:00";"";"0";"645.444,71";"5.722,49";"124,24";"0";"3";"88";"5790";"0";11;19;27;44;78;""
3870;3870;"2015-08-28 00:00:00";"";"0";"572.996,76";"8.526,74";"173,13";"0";"1";"48";"3377";"0";3;39;44;76;77;""
3871;3871;"2015-08-29 00:00:00";"";"593.976,11";"0";"12.478,49";"249,01";"0";"0";"34";"2434";"0";4;15;41;66;71;""
3872;3872;"2015-09-01 00:00:00";"";"1.306.707,34";"0";"9.427,66";"161,9";"0";"0";"54";"4492";"0";3;13;44;53;70;""
3873;3873;"2015-09-01 00:00:00";"";"1.942.334,51";"0";"7.094,06";"137,56";"0";"0";"64";"4715";"0";5;10;23;76;77;""
3874;3874;"2015-09-02 00:00:00";"";"0";"2.790.932,01";"11.885,12";"182,33";"0";"1";"51";"4749";"0";5;7;32;58;69;""
3875;3875;"2015-09-03 00:00:00";"";"0";"561.002,68";"11.131,01";"181,15";"0";"1";"36";"3160";"0";2;28;29;56;60;""
3876;3876;"2015-09-04 00:00:00";"";"591.737,00";"0";"8.453,39";"223,96";"0";"0";"50";"2696";"0";15;30;50;58;79;""
3877;3877;"2015-09-05 00:00:00";"";"1.235.756,06";"0";"8.846,42";"183,25";"0";"0";"52";"3586";"0";25;27;30;32;65;""
3878;3878;"2015-09-08 00:00:00";"";"1.792.030,24";"0";"14.190,67";"185,62";"0";"0";"28";"3058";"0";19;40;50;70;74;""
3879;3879;"2015-09-09 00:00:00";"";"2.539.058,88";"0";"8.606,32";"194,5";"0";"0";"62";"3919";"0";5;20;52;58;64;""
3880;3880;"2015-09-10 00:00:00";"";"0";"3.371.536,49";"7.341,07";"147,47";"0";"1";"81";"5760";"0";24;33;35;38;42;""
3881;3881;"2015-09-11 00:00:00";"";"577.429,70";"0";"7.782,07";"173,04";"0";"0";"53";"3405";"0";10;17;50;59;75;""
3882;3882;"2015-09-12 00:00:00";"";"0";"1.249.337,49";"13.331,50";"202,54";"0";"1";"36";"3385";"0";2;21;22;37;79;""
3883;3883;"2015-09-14 00:00:00";"";"563.793,98";"0";"7.191,25";"168,85";"0";"0";"56";"3407";"0";26;33;51;55;69;""
3884;3884;"2015-09-15 00:00:00";"";"1.236.779,85";"0";"9.614,08";"180,47";"0";"0";"50";"3805";"0";29;46;48;49;66;""
3885;3885;"2015-09-16 00:00:00";"";"1.989.030,71";"0";"10.535,73";"201,04";"0";"0";"51";"3818";"0";11;24;28;41;71;""
3886;3886;"2015-09-17 00:00:00";"";"2.771.217,54";"0";"11.174,10";"207,09";"0";"0";"50";"3854";"0";17;43;49;63;71;""
3887;3887;"2015-09-18 00:00:00";"";"3.627.383,13";"0";"8.863,00";"191,58";"0";"0";"69";"4560";"0";6;20;24;47;70;""
3888;3888;"2015-09-19 00:00:00";"";"4.493.432,20";"0";"14.728,73";"244,52";"0";"0";"42";"3614";"0";14;40;42;51;63;""
3889;3889;"2015-09-21 00:00:00";"";"5.455.615,76";"0";"6.363,65";"157,62";"0";"0";"108";"6229";"0";17;39;53;57;73;""
3890;3890;"2015-09-22 00:00:00";"";"6.471.875,11";"0";"11.167,69";"233,66";"0";"0";"65";"4438";"0";18;27;51;69;73;""
3891;3891;"2015-09-23 00:00:00";"";"7.585.660,66";"0";"7.649,63";"165,43";"0";"0";"104";"6870";"0";13;32;34;54;78;""
3892;3892;"2015-09-24 00:00:00";"";"8.735.188,94";"0";"8.643,07";"178,34";"0";"0";"95";"6577";"0";1;8;23;41;59;""
3893;3893;"2015-09-25 00:00:00";"";"10.040.824,83";"0";"6.217,31";"113,85";"0";"0";"150";"11702";"0";3;4;5;34;75;""
3894;3894;"2015-09-26 00:00:00";"";"0";"11.300.011,40";"7.253,38";"156,25";"0";"1";"124";"8223";"0";5;14;18;43;76;""
3895;3895;"2015-09-28 00:00:00";"";"550.264,58";"0";"9.586,49";"182,12";"0";"0";"41";"3083";"0";5;6;47;55;66;""
3896;3896;"2015-09-29 00:00:00";"";"1.190.918,60";"0";"8.972,74";"186,88";"0";"0";"51";"3498";"0";12;37;39;47;55;""
3897;3897;"2015-09-30 00:00:00";"";"1.969.267,81";"0";"17.373,86";"246,42";"0";"0";"32";"3223";"0";31;39;45;69;78;""
3898;3898;"2015-10-01 00:00:00";"";"2.815.668,84";"0";"9.596,38";"179,07";"0";"0";"63";"4823";"0";23;32;56;76;77;""
3899;3899;"2015-10-02 00:00:00";"";"0";"3.760.900,01";"10.549,46";"186,92";"0";"1";"64";"5160";"0";10;27;47;65;74;""
3900;3900;"2015-10-03 00:00:00";"";"630.248,64";"0";"7.034,02";"171,95";"0";"0";"64";"3740";"0";35;43;47;56;57;""
3901;3901;"2015-10-05 00:00:00";"";"1.336.182,49";"0";"6.634,72";"213,24";"0";"0";"76";"3378";"0";53;62;64;73;76;""
3902;3902;"2015-10-06 00:00:00";"";"2.152.033,46";"0";"11.426,48";"229,08";"0";"0";"51";"3634";"0";15;30;37;49;62;""
3903;3903;"2015-10-07 00:00:00";"";"3.062.487,51";"0";"10.489,11";"210,9";"0";"0";"62";"4405";"0";12;38;47;77;78;""
3904;3904;"2015-10-08 00:00:00";"";"4.012.810,93";"0";"6.590,32";"168,88";"0";"0";"103";"5742";"0";34;35;36;50;55;""
3905;3905;"2015-10-09 00:00:00";"";"5.056.103,45";"0";"14.611,94";"205,43";"0";"0";"51";"5182";"0";4;6;21;58;73;""
3906;3906;"2015-10-10 00:00:00";"";"6.081.038,21";"0";"15.576,52";"215,41";"0";"0";"47";"4855";"0";6;27;42;59;61;""
3907;3907;"2015-10-13 00:00:00";"";"0";"7.112.713,62";"6.699,19";"145,74";"0";"1";"110";"7223";"0";6;13;35;46;49;""
3908;3908;"2015-10-14 00:00:00";"";"0";"596.802,08";"3.494,16";"107,42";"0";"1";"122";"5669";"0";19;23;35;48;53;""
3909;3909;"2015-10-15 00:00:00";"";"537.075,12";"0";"13.700,89";"229,78";"0";"0";"28";"2385";"0";31;44;46;52;55;""
3910;3910;"2015-10-16 00:00:00";"";"1.204.758,98";"0";"12.889,65";"215,94";"0";"0";"37";"3155";"0";21;32;43;44;76;""
3911;3911;"2015-10-17 00:00:00";"";"1.938.928,17";"0";"8.458,17";"143,79";"0";"0";"62";"5210";"0";3;8;34;53;72;""
3912;3912;"2015-10-19 00:00:00";"";"2.636.024,07";"0";"6.383,66";"160,17";"0";"0";"78";"4441";"0";17;29;34;48;58;""
3913;3913;"2015-10-20 00:00:00";"";"3.441.614,22";"0";"5.137,70";"218,39";"0";"0";"112";"3764";"0";43;48;50;65;66;""
3914;3914;"2015-10-21 00:00:00";"";"4.347.533,74";"0";"16.177,14";"200,65";"0";"0";"40";"4607";"0";1;16;32;36;74;""
3915;3915;"2015-10-22 00:00:00";"";"5.258.219,82";"0";"6.023,06";"142,98";"0";"0";"108";"6499";"0";1;18;68;79;80;""
3916;3916;"2015-10-23 00:00:00";"";"6.287.614,48";"0";"7.352,82";"161,97";"0";"0";"100";"6485";"0";13;26;44;64;68;""
3917;3917;"2015-10-24 00:00:00";"";"7.355.197,62";"0";"13.617,13";"255,84";"0";"0";"56";"4258";"0";8;41;47;66;75;""
3918;3918;"2015-10-26 00:00:00";"";"8.492.257,44";"0";"5.679,62";"179,63";"0";"0";"143";"6459";"0";12;13;31;49;65;""
3919;3919;"2015-10-27 00:00:00";"";"9.753.545,83";"0";"18.769,17";"297,85";"0";"0";"48";"4321";"0";27;38;66;70;76;""
3920;3920;"2015-10-28 00:00:00";"";"11.178.071,01";"0";"8.550,57";"168,47";"0";"0";"119";"8628";"0";8;10;31;70;80;""
3921;3921;"2015-10-29 00:00:00";"";"12.596.599,68";"0";"10.032,03";"235,86";"0";"0";"101";"6137";"0";31;32;49;50;54;""
3922;3922;"2015-10-30 00:00:00";"";"14.184.087,28";"0";"8.722,46";"185,12";"0";"0";"130";"8750";"0";17;22;44;68;78;""
3923;3923;"2015-10-31 00:00:00";"";"0";"7.822.512,35";"8.027,13";"160,62";"0";"2";"130";"9281";"0";4;38;44;49;66;""
3924;3924;"2015-11-03 00:00:00";"";"614.733,78";"0";"6.969,77";"141,82";"0";"0";"63";"4423";"0";10;24;31;42;48;""
3925;3925;"2015-11-04 00:00:00";"";"1.351.827,40";"0";"3.958,62";"103,3";"0";"0";"133";"7281";"0";8;15;20;24;47;""
3926;3926;"2015-11-05 00:00:00";"";"2.169.262,97";"0";"6.869,21";"140,21";"0";"0";"85";"5949";"0";7;12;17;51;53;""
3927;3927;"2015-11-06 00:00:00";"";"3.080.260,52";"0";"10.167,39";"237,92";"0";"0";"64";"3907";"0";15;46;56;57;80;""
3928;3928;"2015-11-07 00:00:00";"";"4.025.971,87";"0";"15.011,29";"226,84";"0";"0";"45";"4254";"0";18;41;43;59;71;""
3929;3929;"2015-11-09 00:00:00";"";"0";"4.971.174,84";"10.076,79";"151,6";"0";"1";"67";"6362";"0";6;13;28;32;41;""
3930;3930;"2015-11-10 00:00:00";"";"0";"566.413,95";"8.795,25";"169,49";"0";"1";"46";"3410";"0";13;25;34;46;61;""
3931;3931;"2015-11-11 00:00:00";"";"622.531,60";"0";"10.845,50";"183,11";"0";"0";"41";"3469";"0";6;28;47;64;67;""
3932;3932;"2015-11-13 00:00:00";"";"0";"1.293.530,98";"5.153,61";"121,18";"0";"1";"93";"5650";"0";2;24;27;48;67;""
3933;3933;"2015-11-13 00:00:00";"";"611.455,94";"0";"11.198,83";"188,04";"0";"0";"39";"3318";"0";6;24;34;67;74;""
3934;3934;"2015-11-14 00:00:00";"";"1.294.589,13";"0";"13.187,90";"196,52";"0";"0";"37";"3547";"0";7;18;43;53;79;""
3935;3935;"2015-11-16 00:00:00";"";"2.004.413,35";"0";"7.456,14";"130,06";"0";"0";"68";"5569";"0";7;19;41;43;45;""
3936;3936;"2015-11-17 00:00:00";"";"2.791.114,22";"0";"11.706,86";"174,74";"0";"0";"48";"4594";"0";11;13;29;60;76;""
3937;3937;"2015-11-18 00:00:00";"";"3.660.313,82";"0";"5.912,93";"170,04";"0";"0";"105";"5216";"0";22;28;45;48;62;""
3938;3938;"2015-11-19 00:00:00";"";"0";"4.539.412,19";"12.814,85";"258,58";"0";"1";"49";"3469";"0";29;40;54;69;73;""
3939;3939;"2015-11-20 00:00:00";"";"0";"434.435,24";"8.166,08";"165,04";"0";"1";"38";"2686";"0";43;44;45;53;74;""
3940;3940;"2015-11-21 00:00:00";"";"0";"612.197,11";"6.526,62";"112,67";"0";"1";"67";"5544";"0";10;19;33;40;80;""
3941;3941;"2015-11-23 00:00:00";"";"527.333,75";"0";"2.461,88";"74,32";"0";"0";"153";"7240";"0";5;13;15;45;53;""
3942;3942;"2015-11-24 00:00:00";"";"1.170.700,18";"0";"12.093,35";"240,21";"0";"0";"38";"2733";"0";34;39;40;41;69;""
3943;3943;"2015-11-25 00:00:00";"";"1.913.826,76";"0";"5.529,21";"127,91";"0";"0";"96";"5928";"0";5;12;22;29;60;""
